"","filename","id","pmid","year","mr","trait","category","subcategory","population","sex","ncase","ncontrol","sample_size","group_name","access","build","author","chr_col","pos_col","oa_col","ea_col","eaf_col","beta_col","se_col","pval_col","delimiter","header","nsnpfiles","nsnp"
"87","20111_p14_MID.gz","ukb-e-20111_p14_MID",NA,2020,1,"Illnesses of siblings","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",240,1033,1273,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"20111_p14_MID.nsnp",11578018
"88","20116_p1_MID.gz","ukb-e-20116_p1_MID",NA,2020,1,"Smoking status","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",802,761,1563,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"20116_p1_MID.nsnp",11865081
"89","20116_p2_MID.gz","ukb-e-20116_p2_MID",NA,2020,1,"Smoking status","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",485,1078,1563,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"20116_p2_MID.nsnp",11948117
"90","20116_p3_MID.gz","ukb-e-20116_p3_MID",NA,2020,1,"Smoking status","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",276,1287,1563,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"20116_p3_MID.nsnp",11773594
"91","20117_p1_MID.gz","ukb-e-20117_p1_MID",NA,2020,1,"Alcohol drinker status","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",469,1090,1559,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"20117_p1_MID.nsnp",11700884
"92","20117_p3_MID.gz","ukb-e-20117_p3_MID",NA,2020,1,"Alcohol drinker status","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",979,580,1559,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"20117_p3_MID.nsnp",12230400
"93","20118_p5_MID.gz","ukb-e-20118_p5_MID",NA,2020,1,"Home area population density - urban or rural","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",1445,123,1568,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"20118_p5_MID.nsnp",10866428
"94","20160_MID.gz","ukb-e-20160_MID",NA,2020,1,"Ever smoked","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",930,634,1564,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"20160_MID.nsnp",12030084
"95","2020_MID.gz","ukb-e-2020_MID",NA,2020,1,"Loneliness, isolation","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",427,1067,1494,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"2020_MID.nsnp",11807375
"96","2030_MID.gz","ukb-e-2030_MID",NA,2020,1,"Guilty feelings","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",509,944,1453,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"2030_MID.nsnp",11923778
"97","2040_MID.gz","ukb-e-2040_MID",NA,2020,1,"Risk taking","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",564,847,1411,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"2040_MID.nsnp",11881503
"98","2090_MID.gz","ukb-e-2090_MID",NA,2020,1,"Seen doctor (GP) for nerves, anxiety, tension or depression","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",469,1054,1523,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"2090_MID.nsnp",11822597
"99","2100_MID.gz","ukb-e-2100_MID",NA,2020,1,"Seen a psychiatrist for nerves, anxiety, tension or depression","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",213,1325,1538,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"2100_MID.nsnp",11616261
"100","21000_p4_MID.gz","ukb-e-21000_p4_MID",NA,2020,1,"Ethnic background","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",316,1212,1528,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"21000_p4_MID.nsnp",11072383
"101","21000_p17_MID.gz","ukb-e-21000_p17_MID",NA,2020,1,"Ethnic background","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",624,904,1528,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"21000_p17_MID.nsnp",12078383
"102","2129_MID.gz","ukb-e-2129_MID",NA,2020,1,"Answered sexual history questions","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",396,1184,1580,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"2129_MID.nsnp",11811533
"103","2188_MID.gz","ukb-e-2188_MID",NA,2020,1,"Long-standing illness, disability or infirmity","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",512,991,1503,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"2188_MID.nsnp",11812619
"104","2207_MID.gz","ukb-e-2207_MID",NA,2020,1,"Wears glasses or contact lenses","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",1246,321,1567,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"2207_MID.nsnp",12087391
"105","2227_MID.gz","ukb-e-2227_MID",NA,2020,1,"Other eye problems","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",311,1254,1565,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"2227_MID.nsnp",11816777
"106","2247_p1_MID.gz","ukb-e-2247_p1_MID",NA,2020,1,"Hearing difficulty/problems","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",1222,253,1475,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"2247_p1_MID.nsnp",11517849
"107","2247_p2_MID.gz","ukb-e-2247_p2_MID",NA,2020,1,"Hearing difficulty/problems","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",252,1223,1475,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"2247_p2_MID.nsnp",11719714
"108","2257_MID.gz","ukb-e-2257_MID",NA,2020,1,"Hearing difficulty/problems with background noise","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",591,908,1499,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"2257_MID.nsnp",11932262
"109","2316_MID.gz","ukb-e-2316_MID",NA,2020,1,"Wheeze or whistling in the chest in last year","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",353,1103,1456,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"2316_MID.nsnp",11792064
"110","2335_MID.gz","ukb-e-2335_MID",NA,2020,1,"Chest pain or discomfort","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",363,1149,1512,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"2335_MID.nsnp",11832213
"111","2345_MID.gz","ukb-e-2345_MID",NA,2020,1,"Ever had bowel cancer screening","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",354,1145,1499,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"2345_MID.nsnp",11906856
"112","24014_MID.gz","ukb-e-24014_MID",NA,2020,1,"Close to major road","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",203,1359,1562,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"24014_MID.nsnp",11571228
"113","2473_MID.gz","ukb-e-2473_MID",NA,2020,1,"Other serious medical condition/disability diagnosed by doctor","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",268,1244,1512,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"2473_MID.nsnp",11772147
"114","2492_MID.gz","ukb-e-2492_MID",NA,2020,1,"Taking other prescription medications","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",692,838,1530,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"2492_MID.nsnp",11915504
"115","41200_p307_MID.gz","ukb-e-41200_p307_MID",NA,2020,1,"Operative procedures - main OPCS4","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",305,1294,1599,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41200_p307_MID.nsnp",11853523
"116","41200_p1164_MID.gz","ukb-e-41200_p1164_MID",NA,2020,1,"Operative procedures - main OPCS4","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",642,957,1599,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41200_p1164_MID.nsnp",11912373
"117","41231_MID.gz","ukb-e-41231_MID",NA,2020,1,"Hospital episode type","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",1190,409,1599,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41231_MID.nsnp",11998122
"118","41232_p1_MID.gz","ukb-e-41232_p1_MID",NA,2020,1,"Administrative and legal statuses","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",405,1194,1599,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41232_p1_MID.nsnp",11938348
"119","41244_p1_MID.gz","ukb-e-41244_p1_MID",NA,2020,1,"Intended management of patient (recoded)","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",516,1043,1559,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41244_p1_MID.nsnp",11986738
"120","41244_p2_MID.gz","ukb-e-41244_p2_MID",NA,2020,1,"Intended management of patient (recoded)","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",1062,525,1587,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41244_p2_MID.nsnp",12111069
"121","41245_p18_MID.gz","ukb-e-41245_p18_MID",NA,2020,1,"Main speciality of consultant (recoded)","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",388,1208,1596,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41245_p18_MID.nsnp",11915371
"122","41245_p20_MID.gz","ukb-e-41245_p20_MID",NA,2020,1,"Main speciality of consultant (recoded)","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",422,1174,1596,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41245_p20_MID.nsnp",11934056
"123","41245_p23_MID.gz","ukb-e-41245_p23_MID",NA,2020,1,"Main speciality of consultant (recoded)","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",560,1036,1596,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41245_p23_MID.nsnp",12023832
"124","41245_p25_MID.gz","ukb-e-41245_p25_MID",NA,2020,1,"Main speciality of consultant (recoded)","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",203,1391,1594,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41245_p25_MID.nsnp",11579249
"125","41245_p47_MID.gz","ukb-e-41245_p47_MID",NA,2020,1,"Main speciality of consultant (recoded)","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",325,1273,1598,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41245_p47_MID.nsnp",11866640
"126","41245_p48_MID.gz","ukb-e-41245_p48_MID",NA,2020,1,"Main speciality of consultant (recoded)","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",252,1343,1595,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41245_p48_MID.nsnp",11746861
"127","41246_p1_MID.gz","ukb-e-41246_p1_MID",NA,2020,1,"Treatment speciality of consultant (recoded)","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",207,1342,1549,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41246_p1_MID.nsnp",11610787
"128","41246_p25_MID.gz","ukb-e-41246_p25_MID",NA,2020,1,"Treatment speciality of consultant (recoded)","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",429,1140,1569,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41246_p25_MID.nsnp",11935670
"129","41246_p26_MID.gz","ukb-e-41246_p26_MID",NA,2020,1,"Treatment speciality of consultant (recoded)","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",463,1102,1565,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41246_p26_MID.nsnp",11956262
"130","41246_p29_MID.gz","ukb-e-41246_p29_MID",NA,2020,1,"Treatment speciality of consultant (recoded)","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",498,1072,1570,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41246_p29_MID.nsnp",12047024
"131","41246_p33_MID.gz","ukb-e-41246_p33_MID",NA,2020,1,"Treatment speciality of consultant (recoded)","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",207,1351,1558,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41246_p33_MID.nsnp",11581906
"132","41246_p69_MID.gz","ukb-e-41246_p69_MID",NA,2020,1,"Treatment speciality of consultant (recoded)","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",336,1223,1559,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41246_p69_MID.nsnp",11888489
"133","41246_p71_MID.gz","ukb-e-41246_p71_MID",NA,2020,1,"Treatment speciality of consultant (recoded)","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",263,1291,1554,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41246_p71_MID.nsnp",11787628
"134","41247_p1_MID.gz","ukb-e-41247_p1_MID",NA,2020,1,"Patient classification on admission (recoded)","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",965,634,1599,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41247_p1_MID.nsnp",11936725
"135","41247_p3_MID.gz","ukb-e-41247_p3_MID",NA,2020,1,"Patient classification on admission (recoded)","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",1044,555,1599,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41247_p3_MID.nsnp",12121041
"136","41248_p1_MID.gz","ukb-e-41248_p1_MID",NA,2020,1,"Destinations on discharge from hospital (recoded)","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",1277,321,1598,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41248_p1_MID.nsnp",12033677
"137","41249_p2_MID.gz","ukb-e-41249_p2_MID",NA,2020,1,"Methods of admission to hospital (recoded)","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",897,701,1598,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41249_p2_MID.nsnp",12078741
"138","41249_p3_MID.gz","ukb-e-41249_p3_MID",NA,2020,1,"Methods of admission to hospital (recoded)","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",733,864,1597,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41249_p3_MID.nsnp",12044527
"139","41249_p4_MID.gz","ukb-e-41249_p4_MID",NA,2020,1,"Methods of admission to hospital (recoded)","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",332,1264,1596,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41249_p4_MID.nsnp",11887105
"140","41249_p6_MID.gz","ukb-e-41249_p6_MID",NA,2020,1,"Methods of admission to hospital (recoded)","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",569,1027,1596,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41249_p6_MID.nsnp",11860424
"141","41250_p1_MID.gz","ukb-e-41250_p1_MID",NA,2020,1,"Methods of discharge from hospital (recoded)","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",1264,335,1599,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41250_p1_MID.nsnp",12059176
"142","41251_p1_MID.gz","ukb-e-41251_p1_MID",NA,2020,1,"Sources of admission to hospital (recoded)","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",1276,323,1599,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41251_p1_MID.nsnp",12023696
"143","41253_p3_MID.gz","ukb-e-41253_p3_MID",NA,2020,1,"Inpatient record format","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",712,887,1599,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41253_p3_MID.nsnp",11945374
"144","41253_p6_MID.gz","ukb-e-41253_p6_MID",NA,2020,1,"Inpatient record format","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",997,602,1599,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41253_p6_MID.nsnp",12060194
"145","41253_p7_MID.gz","ukb-e-41253_p7_MID",NA,2020,1,"Inpatient record format","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",476,1123,1599,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"41253_p7_MID.nsnp",11969910
"146","6138_p1_MID.gz","ukb-e-6138_p1_MID",NA,2020,1,"Qualifications","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",743,783,1526,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"6138_p1_MID.nsnp",12056727
"147","6138_p2_MID.gz","ukb-e-6138_p2_MID",NA,2020,1,"Qualifications","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",252,1274,1526,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"6138_p2_MID.nsnp",11709064
"148","6138_p3_MID.gz","ukb-e-6138_p3_MID",NA,2020,1,"Qualifications","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",272,1254,1526,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"6138_p3_MID.nsnp",11730005
"149","6138_p4_MID.gz","ukb-e-6138_p4_MID",NA,2020,1,"Qualifications","Binary","NA","Greater Middle Eastern (Middle Eastern, North African, or Persian)","Males and Females",353,1173,1526,"public","public","HG19/GRCh37","Pan-UKB team",0,1,2,3,4,5,6,7,"space",FALSE,"6138_p4_MID.nsnp",11860388
